Pressure,Beta,massratio,comp1,comp2,wtot
645951.9038076152,9.360369734189494,4.0186125153195755,6.954751072185821,9.070256941345216,16.025008013531036
647114.2284569137,9.364878962298157,4.017760047110435,6.984101479046203,9.033190426581351,16.017291905627552
648276.5531062124,9.369371158570159,4.016909280249461,7.013424845625798,8.996187481749564,16.00961232737536
649438.877755511,9.373846353325032,4.016060208704725,7.042721237927146,8.95924789471102,16.001969132638166
650601.2024048095,9.378304576857586,4.015212826477008,7.07199072168834,8.922371454407772,15.99436217609611
651763.5270541082,9.382745859438462,4.014367127599527,7.101233362384184,8.885557950854817,15.986791313239001
652925.8517034068,9.387170231313176,4.013523106137697,7.1304492252281,8.84880717513404,15.97925640036214
654088.1763527053,9.39157772270332,4.012680756188941,7.159638375172966,8.81211891938555,15.971757294558516
655250.5010020039,9.395968363805707,4.011840071882413,7.188800876913228,8.775492976801342,15.964293853714569
656412.8256513026,9.400342184792969,4.011001047378819,7.21793679488572,8.738929141617799,15.956865936503519
657575.1503006011,9.404699215813071,4.010163676870161,7.24704619327167,8.702427209108903,15.949473402380573
658737.4749498997,9.409039486990181,4.009327954579502,7.276129135997578,8.665986975578322,15.9421161115759
659899.7995991984,9.413363028423749,4.008493874760804,7.305185686736938,8.629608238353745,15.934793925090684
661062.124248497,9.417669870188881,4.007661431698658,7.334215908911778,8.593290795779241,15.92750670469102
662224.4488977955,9.42196004233672,4.0068306197080625,7.363219865693421,8.557034447208423,15.920254312901843
663386.7735470941,9.42623357489428,4.0060014331342595,7.392197620004633,8.520838992997218,15.91303661300185
664549.0981963928,9.430490497864124,4.005173866352471,7.4211492345204,8.484704234498306,15.905853469018705
665711.4228456913,9.43473084122456,4.004347913767721,7.45007477166978,8.448629974053636,15.898704745723418
666873.74749499,9.438954634930257,4.003523569814622,7.478974293636697,8.412616014987382,15.891590308624078
668036.0721442886,9.443161908911204,4.002700828957124,7.507847862361684,8.376662161600724,15.884510023962408
669198.3967935871,9.447352693073626,4.0018796856883805,7.536695539543057,8.340768219163998,15.877463758707055
670360.7214428857,9.45152701729961,4.001060134530496,7.565517386638433,8.3049339939107,15.870451380549133
671523.0460921843,9.455684911497231,4.00024217003183,7.594313464781502,8.269159293031525,15.863472757813026
672685.3707414829,9.459826405399836,3.9994257867768748,7.623083835120826,8.23344392466738,15.856527759788207
673847.6953907815,9.46395152886778,3.998610979370884,7.651828558314459,8.197787697903333,15.849616256217793
675010.0200400802,9.46806031168695,3.997797742449833,7.680547694869359,8.162190422762476,15.842738117631836
676172.3446893787,9.472152783619102,3.996986070677654,7.709241305058293,8.126651910199612,15.835893215257904
677334.6693386773,9.476228974402064,3.996175958746083,7.737909448920797,8.091171972095074,15.829081421015871
678496.9939879759,9.480288913749815,3.995367401374429,7.766552186264423,8.055750421248547,15.82230260751297
679659.3186372744,9.484332631351942,3.994560393309414,7.795169576666162,8.020387071373742,15.815556648039905
680821.6432865731,9.48836015687453,3.9937549293249623,7.823761679473631,7.985081737090993,15.808843416564624
681983.9679358717,9.492371519959097,3.9929510042220104,7.852328553806402,7.9498342339229975,15.802162787729399
683146.2925851704,9.496366750223572,3.992148612828373,7.880870258556879,7.914644378287633,15.795514636844512
684308.6172344689,9.500345877262196,3.9913477499984675,7.909386852391708,7.879511987492099,15.788898839883807
685470.9418837675,9.504308930644386,3.9905484106132443,7.937878393753375,7.844436879728596,15.78231527348197
686633.266533066,9.508255939916246,3.9897505895799243,7.966344940860567,7.809418874066913,15.77576381492748
687795.5911823646,9.512186934599534,3.988954281831814,7.994786551710227,7.774457790449566,15.769244342159794
688957.9158316633,9.516101944192158,3.9881594823282027,8.023203284078042,7.739553449685998,15.76275673376404
690120.2404809619,9.52000099816819,3.987366186054125,8.05159519552023,7.704705673446334,15.756300868966564
691282.5651302605,9.523884125977272,3.9865743880202045,8.079962343374195,7.669914284257296,15.74987662763149
692444.8897795591,9.527751357045394,3.9857840832624887,8.108304784759714,7.635179105495351,15.743483890255064
693607.2144288577,9.531602720774456,3.984995266842257,8.13662257658058,7.60049996138146,15.73712253796204
694769.5390781562,9.535438246541938,3.984207933845874,8.164915775525307,7.5658766769766075,15.730792452501914
695931.8637274548,9.539257963701873,3.9834220793846,8.193184438068295,7.531309078174755,15.72449351624305
697094.1883767535,9.5430619015839,3.982637698594464,8.221428620470972,7.496796991699048,15.71822561217002
698256.513026052,9.54685008949356,3.9818547866360254,8.249648378783263,7.462340245095629,15.711988623878892
699418.8376753507,9.550622556712579,3.981073338694279,8.277843768844129,7.4279386667284815,15.70578243557261
